Store;Area;Opening_Year;Food_Service;Beverages;2022_Dummy;2023_Dummy;Year;February_Dummy;Murch_Dummy;April_Dummy;May_Dummy;June_Dummy;July_Dummy;August_Dummy;September_Dummy;October_Dummy;November_Dummy;December_Dummy;Month;Data;Vacation_Time;Month_Year;Gross_Margin_Percentage_Store;Gross_Margin_Store;Number_of_Food_Service_Units_Sold;Number_of_Beverages_Units_Sold;Turnover_Food_Service;Turnover_Beverages;Share_in_Total_Sales_Food_Service;Number_of_Receipts_Food_Service;Number_of_Receipts_Beverages;Gross_Profit_Margin_Food_Service;Gross_Profit_Margin_Beverages;Share_of_Food_Service_Margin_in_Total_Margin;Discount_Availability_Food_Service;Discount_Amount_Food_Service;Discount_Availability_Bevareges;Discount_Amount_Beverages;Inventory_on_Market_Food_Service;Inventory_on_Market_Beverages;Inventory_Balance_Food_Service;Inventory_Balance_Beverages;Inventory_Turnover_Ratio_Food_Service;Inventory_Turnover_Ratio_;GMROI_Food_Service;GMROI_Beverages;Losses_Beverages;Store_ID;Competitor_Presence;Office_Dummy;School_Dummy;Location_Store;Type_Store
Маркет 1128 - м. Луцьк;94,6;2017;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;1;0;0;0;0;0;0;0;5;2021-05-01;0;Травень 2021;0,204302232;169913,7;2679,574;4351;29927,24;47242,49;0,0570;1978;3586;0,45;0,25;0,079692044;1;888,5;0;0;11979,38;3188,92821;11903,36;27831,86016;1,376625498;1,268685233;0,622862959;0,320447521;1441,53;1128;1;0;1;3;1
Маркет 1128 - м. Луцьк;94,6;2017;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;1;0;0;0;0;0;0;6;2021-06-01;1;Червень 2021;0,207300439;165956,68;2442,3;4002;27220,79;44139,42;0,0557;1845;3282;0,46;0,26;0,076101064;1;541,5;0;0;8878,75;3141,887767;12855,67;27336,54667;1,135009688;1,1917438;0,526604193;0,31214864;48,45;1128;1;0;1;3;1
Маркет 1128 - м. Луцьк;94,6;2017;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;1;0;0;0;0;0;7;2021-07-01;1;Липень 2021;0,205101701;166407,45;2622,233;3586;28625,19;40070,17;0,0621;1871;3010;0,48;0,26;0,082560967;1;736,5;1;8,3;8657,86;3192,524387;15236,13;28482,04855;0,977048029;1,036692285;0,468937617;0,27276896;238,99;1128;1;0;1;3;1
Маркет 1128 - м. Луцьк;94,6;2017;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;0;1;0;0;0;0;8;2021-08-01;1;Серпень 2021;0,207422558;177358,07;2742,738;4268;32231,38;49014;0,0665;2072;3626;0,47;0,26;0,085832689;1;615;0;0;8228,96;2870,879226;13970,03;26504,92581;1,217481602;1,37534737;0,575025597;0,352451915;-35,95;1128;1;0;1;3;1
Маркет 1128 - м. Луцьк;94,6;2017;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;0;0;1;0;0;0;9;2021-09-01;0;Вересень 2021;0,207174053;171242,27;2981,894;3941;37037,9;45899,18;0,0732;2299;3313;0,47;0,26;0,101304252;1;791;1;88,16;8049,82;2760,7122;15511,79;25718,58567;1,26937842;1,328800131;0,594543184;0,339423884;59,04;1128;1;0;1;3;1
Маркет 1128 - м. Луцьк;94,6;2017;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;0;0;0;1;0;0;10;2021-10-01;0;Жовтень 2021;0,210707751;177912,14;3412,708;3651;40925,88;44561,58;0,0751;2546;3103;0,48;0,25;0,111509928;1;769,48;1;7,56;6221,49;2572,6275;10151,40;23879,26903;2,077241629;1,393634368;1,006950476;0,352856273;3443,62;1128;1;0;1;3;1
Маркет 1128 - м. Луцьк;94,6;2017;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;0;0;0;0;1;0;11;2021-11-01;0;Листопад 2021;0,208771834;163960,54;3444,07;3271;42008,76;40762,73;0,0756;2541;2803;0,49;0,26;0,125736168;1;1061,79;1;17,2;4736,20;2703,734817;11632,58;25388,51333;1,839058191;1,195557991;0,902516539;0,305301187;468,15;1128;1;0;1;3;1
Маркет 1128 - м. Луцьк;94,6;2017;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;0;0;0;0;0;1;12;2021-12-01;1;Грудень 2021;0,206626874;165146,35;3432,922;3610;42427,1;46568,54;0,0688;2604;3046;0,46;0,25;0,119413599;1;2019,78;1;141,63;5460,61;2670,337984;12311,78;25551,11629;1,844281592;1,369369135;0,857248336;0,340504296;124,54;1128;1;0;1;3;1
Маркет 1128 - м. Луцьк;94,6;2017;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;0;0;0;0;0;0;0;1;2022-01-01;1;Січень 2022;0,206686698;163521,07;3452,214;3545;40713,1;46078,61;0,0692;2574;2969;0,45;0,25;0,112188784;1;3434,79;1;94,85;5513,92;2363,576258;9847,42;22602,20097;2,271444889;1,526770338;1,023507886;0,383368752;156,42;1128;1;0;1;3;1
Маркет 1128 - м. Луцьк;94,6;2017;01. Фуд сервіс;02. Напої;1;0;2022;1;0;0;0;0;0;0;0;0;0;0;2;2022-02-01;0;Лютий 2022;0,205679664;145860,81;3427,492;3383;41127,01;42282,53;0,0762;2585;2912;0,44;0,24;0,12396085;1;3972,11;1;84,1;5607,24;2368,708839;11169,13;23267,78911;2,063364361;1,372622893;0,907135066;0,335818977;186,73;1128;1;0;1;3;1
Маркет 1128 - м. Луцьк;94,6;2017;01. Фуд сервіс;02. Напої;1;0;2022;0;1;0;0;0;0;0;0;0;0;0;3;2022-03-01;0;Березень 2022;0,203092752;157487,16;4456,2;4384;52742;54534,03;0,0786;3309;3749;0,43;0,25;0,14417061;1;5193,3;1;119,51;6345,33;2808,164774;13090,65;26773,75839;2,29453629;1,532828877;0,987779992;0,379298345;58,43;1128;1;0;1;3;1
Маркет 1128 - м. Луцьк;94,6;2017;01. Фуд сервіс;02. Напої;1;0;2022;0;0;1;0;0;0;0;0;0;0;0;4;2022-04-01;0;Квітень 2022;0,205605547;157247,77;4269,708;4530;51428,7;56552,31;0,0783;3220;3853;0,44;0,26;0,142808639;1;4336,8;1;17,51;5162,42;3032,124917;10967,38;29375,32;2,641683581;1,419157987;1,15349104;0,373008495;14,6;1128;1;0;1;3;1
Маркет 1128 - м. Луцьк;94,6;2017;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;1;0;0;0;0;0;0;0;5;2022-05-01;0;Травень 2022;0,211062229;178181,06;4128,22;5042;55473,17;63898,4;0,0779;3161;4353;0,48;0,28;0,148970323;1;1676,25;1;9;5238,60;2899,823113;11558,83;28699,19355;2,50280317;1,604838126;1,197581308;0,44808102;845,35;1128;1;0;1;3;1
Маркет 1128 - м. Луцьк;94,6;2017;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;1;0;0;0;0;0;0;6;2022-06-01;1;Червень 2022;0,211946633;185168,89;3264,224;6297;45653,47;78501,65;0,0652;2492;5344;0,46;0,28;0,114455673;1;1451;1;29,12;6705,83;3020,6;12984,72;30077,20367;1,883740563;1,89170179;0,874485565;0,520617922;724,44;1128;1;0;1;3;1
Маркет 1128 - м. Луцьк;94,6;2017;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;0;1;0;0;0;0;0;7;2022-07-01;1;Липень 2022;0,207086695;185086,52;3979;4830;51253,36;62614,52;0,0755;2923;4137;0,44;0,28;0,122965735;1;3942,04;1;107,35;5941,17;3585,300532;12774,41;34609,61129;2,23055812;1,306569138;0,990490017;0,362972342;-4,25;1128;1;0;1;3;1
Маркет 1128 - м. Луцьк;94,6;2017;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;0;0;1;0;0;0;0;8;2022-08-01;1;Серпень 2022;0,215728099;191870,66;4782;5518;63392,6;71387,76;0,0922;3672;4698;0,46;0,28;0,151040654;1;13286,6;1;59,03;10292,49;2982,590016;17584,56;29819,71613;1,956963082;1,712126627;0,894636259;0,487647143;20,97;1128;1;0;1;3;1
Маркет 1128 - м. Луцьк;94,6;2017;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;0;0;0;1;0;0;0;9;2022-09-01;0;Вересень 2022;0,212173419;180925,18;4610;4658;61656,11;62793,9;0,0904;3435;3957;0,46;0,28;0,155242515;1;13643,56;1;57,39;10371,17;3632,716667;19857,97;36046,80083;1,690446119;1,25578606;0,770078318;0,350510938;18,1;1128;1;0;1;3;1
Маркет 1128 - м. Луцьк;94,6;2017;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;0;0;0;0;1;0;0;10;2022-10-01;0;Жовтень 2022;0,211002181;199033,94;5126;4510;68275,78;61160,06;0,0962;3788;3921;0,45;0,27;0,154799126;1;17152,03;1;202,91;9179,42;3173,822581;18436,29;31991,73226;2,032160661;1,399159309;0,91703733;0,375149336;621,18;1128;1;0;1;3;1
Маркет 1128 - м. Луцьк;94,6;2017;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;0;0;0;0;0;1;0;11;2022-11-01;0;Листопад 2022;0,204692653;183288,71;5141;4342;68118,15;61010,87;0,0926;3809;3687;0,45;0,27;0,168769369;1;19112,86;1;532,27;10430,88;2936,633333;20081,00;29953,7245;1,851731555;1,491085024;0,840900334;0,399522971;1089,79;1128;1;0;1;3;1
Маркет 1128 - м. Луцьк;94,6;2017;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;0;0;0;0;0;0;1;12;2022-12-01;1;Грудень 2022;0,20596753;187836,85;5271;4441;71180,38;63659,98;0,0939;3848;3662;0,45;0,27;0,171800102;1;19119,21;1;150,75;9771,52;3577,274194;21459,45;36584,23113;1,81318699;1,278907293;0,822027802;0,33895554;-176,71;1128;1;0;1;3;1
Маркет 1128 - м. Луцьк;94,6;2017;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;0;0;0;0;0;0;0;1;2023-01-01;1;Січень 2023;0,217899714;186005,43;4681;4507;64542,89;63577,81;0,0913;3496;3685;0,46;0,27;0,160062209;1;17267,16;1;277,86;8981,84;3393,887097;16726,27;34248,6471;2,078793443;1,346503699;0,958908921;0,369822207;136,58;1128;1;0;1;3;1
Маркет 1128 - м. Луцьк;94,6;2017;01. Фуд сервіс;02. Напої;0;1;2023;1;0;0;0;0;0;0;0;0;0;0;2;2023-02-01;0;Лютий 2023;0,211866247;167781,21;4877;4195;65022,3;58676,73;0,0931;3483;3604;0,45;0,26;0,176096119;1;17367,69;1;440,7;9201,49;3531;17627,96;35909,04948;2,012523562;1,201580399;0,914474825;0,318004875;364,96;1128;1;0;1;3;1
Маркет 1128 - м. Луцьк;94,6;2017;01. Фуд сервіс;02. Напої;0;1;2023;0;1;0;0;0;0;0;0;0;0;0;3;2023-03-01;0;Березень 2023;0,20235528;207080,32;4324;4462;56878,03;64243,16;0,0693;3157;3682;0,48;0,25;0,132006846;1;18064,99;1;165,72;9656,64;3573,677419;20696,37;36127,60726;1,427400876;1,325642179;0,686019873;0,337396482;234,23;1128;1;0;1;3;1
Маркет 1128 - м. Луцьк;94,6;2017;01. Фуд сервіс;02. Напої;0;1;2023;0;0;1;0;0;0;0;0;0;0;0;4;2023-04-01;0;Квітень 2023;0,188474122;188425,21;1651;4200;24239,84;61625,94;0,0309;1169;3396;0,43;0,26;0,055568785;1;6531,77;1;167,24;9740,96;3485,466667;16369,78;34808,25083;0,841139967;1,309218617;0,363336;0,341067864;542,7;1128;1;0;1;3;1
Маркет 1128 - м. Луцьк;94,6;2017;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;1;0;0;0;0;0;0;0;5;2023-05-01;0;Травень 2023;0,190990175;194462,35;3453;4409;49471,74;61071,68;0,0612;2503;3603;0,46;0,26;0,116778955;1;14401,1;1;92,81;11580,28;3587,919355;16344,53;36642,8729;1,63740544;1,226689024;0,751621436;0,323832776;69,45;1128;1;0;1;3;1
Маркет 1128 - м. Луцьк;94,6;2017;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;1;0;0;0;0;0;0;6;2023-06-01;1;Червень 2023;0,201953368;125382,25;3954;6080;58527,28;81908,68;0,0731;2932;4928;0,47;0,29;0,217455262;1;12589,35;1;201,65;13922,57;3619,883333;19919,81;37527,354;1,569405095;1,550745891;0,731109954;0,448954702;-35,62;1128;1;0;1;3;1
Маркет 1128 - м. Луцьк;94,6;2017;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;0;1;0;0;0;0;0;7;2023-07-01;1;Липень 2023;0,212283123;219916,61;4282;6054;68873,18;82649,88;0,0863;3072;4875;0,5;0,28;0,156529468;1;6990,17;1;242,55;12960,44;4439,83871;18120,44;45543,04435;1,901153675;1,314973359;0,950213573;0,362147053;635,4;1128;1;0;1;3;1
Маркет 1128 - м. Луцьк;94,6;2017;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;0;0;1;0;0;0;0;8;2023-08-01;1;Серпень 2023;0,214904441;244615,33;4192;6515;64029,57;87499,68;0,0813;3037;5247;0,48;0,28;0,124562962;1;8990,13;1;352,25;12260,26;3871,129032;19179,97;40081,57113;1,749719446;1,569909518;0,832646058;0,44092622;6,09;1128;1;0;1;3;1
Маркет 1128 - м. Луцьк;94,6;2017;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;0;0;0;1;0;0;0;9;2023-09-01;0;Вересень 2023;0,215247542;274471,62;5333;5686;73464,6;77712,35;0,0899;3859;4680;0,42;0,29;0,111343898;1;18191,19;1;115,95;17952,81;3773,916667;23835,33;39014,81833;1,800011374;1,405690257;0,748791657;0,413673939;224,34;1128;1;0;1;3;1
Маркет 1128 - м. Луцьк;94,6;2017;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;0;0;0;0;1;0;0;10;2023-10-01;0;Жовтень 2023;0,216227022;303325,68;7321;5099;96249,69;73722,29;0,1159;4844;4294;0,4;0,28;0,127591571;1;18496,84;1;798,42;23948,72;3691,16129;28748,76;39586,72823;2,001751739;1,345144506;0,804900207;0,373541887;130,89;1128;1;0;1;3;1
Маркет 1128 - м. Луцьк;94,6;2017;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;0;0;0;0;0;1;0;11;2023-11-01;0;Листопад 2023;0,22647198;316712,4;6710;4898;99534,83;72598,12;0,1117;4507;4052;0,47;0,27;0,148942542;1;10012;1;13280,22;21132,29;3569,15;34506,81;38490,45583;1,517465228;1,379719436;0,71916327;0,370445067;263,82;1128;1;0;1;3;1
Маркет 1128 - м. Луцьк;94,6;2017;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;0;0;0;0;0;0;1;12;2023-12-01;1;Грудень 2023;0,213757345;295543,22;6431;5246;95454,8;80592,8;0,1022;4277;4178;0,46;0,26;0,148840498;1;10111,95;1;4515,67;19869,78;3785,080645;39072,01;42146,89113;1,317209075;1,42127636;0,607014488;0,36488129;118,41;1128;1;0;1;3;1
Маркет 1131 - м. Луцьк;101,3;2017;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;0;0;0;0;0;0;1;2021-01-01;1;Січень 2021;0,19909885;126042,21;4326,282;3121;51085,87;33372,29;0,0927;3250;2674;0,44;0,24;0,176417567;1;891,5;0;0;23604,79;3729;34870,35;30655,78968;0,827344947;0,822908503;0,360117032;0,200852338;414,67;1131;1;0;1;3;1
Маркет 1131 - м. Луцьк;101,3;2017;01. Фуд сервіс;02. Напої;0;0;2021;1;0;0;0;0;0;0;0;0;0;0;2;2021-02-01;0;Лютий 2021;0,202657136;119038,23;4038,786;2436;47918,46;26841,33;0,0940;3073;2109;0,44;0,25;0,176008077;1;1112;0;0;24176,85;3471,5;37589,83;28489,38821;0,717395465;0,703913677;0,313671337;0,177995842;348,91;1131;1;0;1;3;1
Маркет 1131 - м. Луцьк;101,3;2017;01. Фуд сервіс;02. Напої;0;0;2021;0;1;0;0;0;0;0;0;0;0;0;3;2021-03-01;0;Березень 2021;0,206124081;139478,98;4559,996;3080;53968,06;33586,38;0,0943;3435;2651;0,45;0,26;0,174843191;1;1200,5;0;0;25179,50;3320,532258;44266,62;27933,94484;0,668248642;0,894043435;0,301966501;0,229250629;307,35;1131;1;0;1;3;1
Маркет 1131 - м. Луцьк;101,3;2017;01. Фуд сервіс;02. Напої;0;0;2021;0;0;1;0;0;0;0;0;0;0;0;4;2021-04-01;0;Квітень 2021;0,216569906;149510,15;5214,234;5019;64036,57;54285,94;0,0990;3956;4411;0,47;0,26;0,200998862;1;1668,52;0;0;23146,91;3157,566667;39530,24;27738,67633;0,859726698;1,44844042;0,403456417;0,376428432;113,51;1131;1;0;1;3;1
Маркет 1131 - м. Луцьк;101,3;2017;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;1;0;0;0;0;0;0;0;5;2021-05-01;0;Травень 2021;0,214333678;169913,7;5388,33;5532;70449,71;59527,12;0,0969;4164;4869;0,46;0,27;0,190758014;1;1339;0;0;21787,07;3399,096774;41806,39;29496,80387;0,909844344;1,478389665;0,418599861;0,395366054;-33,37;1131;1;0;1;3;1
Маркет 1131 - м. Луцьк;101,3;2017;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;1;0;0;0;0;0;0;6;2021-06-01;1;Червень 2021;0,214484586;165956,68;5399,144;5661;68688,3;62500,85;0,0877;4010;4924;0,47;0,27;0,194678274;1;1244;0;0;21349,71;3185,583333;39828,41;27732,246;0,913421832;1,642034331;0,429636178;0,445669642;597,92;1131;1;0;1;3;1
Маркет 1131 - м. Луцьк;101,3;2017;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;1;0;0;0;0;0;7;2021-07-01;1;Липень 2021;0,212444297;166407,45;5072,017;5105;64177,05;58325,48;0,0904;3731;4415;0,47;0,27;0,17996538;1;1962,5;1;98,2;22599,33;3342,66129;39536,09;29752,59532;0,86577786;1,434227486;0,404006599;0,384920375;-78,43;1131;1;0;1;3;1
Маркет 1131 - м. Луцьк;101,3;2017;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;0;1;0;0;0;0;8;2021-08-01;1;Серпень 2021;0,212066459;177358,07;5800,03;6118;74308,21;69866,72;0,0948;4210;5260;0,45;0,27;0,189434741;1;1931,9;1;57,4;23162,72;3167,693548;35320,65;29009,37984;1,152595609;1,760317879;0,521135601;0,473697904;-64,35;1131;1;0;1;3;1
Маркет 1131 - м. Луцьк;101,3;2017;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;0;0;1;0;0;0;9;2021-09-01;0;Вересень 2021;0,215299427;171242,27;6717,478;5388;87436,24;61949,77;0,1139;4916;4681;0,44;0,27;0,225932417;1;4029,56;1;84,16;21978,14;3202,35;35605,57;28904,0145;1,369085179;1,572340756;0,605798956;0,418856127;348,51;1131;1;0;1;3;1
Маркет 1131 - м. Луцьк;101,3;2017;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;0;0;0;1;0;0;10;2021-10-01;0;Жовтень 2021;0,218013993;177912,14;7191,686;5107;92771,89;59829,52;0,1111;5309;4418;0,45;0,26;0,233090165;1;3663,73;1;112,48;21961,62;3084,854839;35701,04;28125,03968;1,436997953;1,568926498;0,642346374;0,411794719;24,11;1131;1;0;1;3;1
Маркет 1131 - м. Луцьк;101,3;2017;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;0;0;0;0;1;0;11;2021-11-01;0;Листопад 2021;0,219393969;163960,54;6598,656;4251;86368,36;49661,4;0,1088;4746;3671;0,47;0,26;0,247516811;1;2516,19;1;39,2;21507,64;3256,65;38607,36;29819,9735;1,185923363;1,225998407;0,557244759;0,323454983;514,48;1131;1;0;1;3;1
Маркет 1131 - м. Луцьк;101,3;2017;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;0;0;0;0;0;1;12;2021-12-01;1;Грудень 2021;0,216149721;165146,35;7360,39;4458;96747,6;55667,65;0,1092;5001;3823;0,46;0,25;0,271352228;1;2691,98;1;188,67;21367,01;3121,225806;43232,30;29269,1029;1,201295595;1,421258114;0,556431945;0,359189835;-972,16;1131;1;0;1;3;1
Маркет 1131 - м. Луцьк;101,3;2017;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;0;0;0;0;0;0;0;1;2022-01-01;1;Січень 2022;0,21447038;163521,07;6721,774;4617;88604,49;59345,66;0,0971;4591;3842;0,46;0,25;0,251560487;1;1921,28;1;236,8;21493,42;3013,693548;43933,59;28205,07081;1,080472847;1,581778692;0,501619342;0,392647772;627,3;1131;1;0;1;3;1
Маркет 1131 - м. Луцьк;101,3;2017;01. Фуд сервіс;02. Напої;1;0;2022;1;0;0;0;0;0;0;0;0;0;0;2;2022-02-01;0;Лютий 2022;0,214393967;145860,81;6330,826;4082;81363,27;49121,84;0,1103;4410;3525;0,45;0,25;0,248803294;1;2697,11;1;235,68;20752,87;2959,803571;41054,19;29421,48964;1,09788106;1,255138011;0,489690462;0,311570463;131,69;1131;1;0;1;3;1
Маркет 1131 - м. Луцьк;101,3;2017;01. Фуд сервіс;02. Напої;1;0;2022;0;1;0;0;0;0;0;0;0;0;0;3;2022-03-01;0;Березень 2022;0,213627375;157487,16;7519,176;4948;97171,54;58364,27;0,1158;5099;4214;0,44;0,25;0,270893132;1;3508,78;1;111,24;21604,30;3202,129032;42437,71;30905,07565;1,284455485;1,416954629;0,563927297;0,353804389;190,33;1131;1;0;1;3;1
Маркет 1131 - м. Луцьк;101,3;2017;01. Фуд сервіс;02. Напої;1;0;2022;0;0;1;0;0;0;0;0;0;0;0;4;2022-04-01;0;Квітень 2022;0,213988737;157247,77;7046,532;5141;91468,92;61705,46;0,1171;4855;4425;0,43;0,26;0,251163753;1;4599,76;1;26,85;28755,59;3462,966667;39249,08;33056,51383;1,324208733;1,376702039;0,571773936;0,361357663;81,85;1131;1;0;1;3;1
Маркет 1131 - м. Луцьк;101,3;2017;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;1;0;0;0;0;0;0;0;5;2022-05-01;0;Травень 2022;0,21687347;178181,06;7374,936;5485;99876,75;66920,61;0,1201;5184;4743;0,44;0,28;0,249257357;1;8630,7;1;107,82;32845,64;3278,5;45140,62;31811,26323;1,228689654;1,522572356;0,546370601;0,420584255;86,79;1131;1;0;1;3;1
Маркет 1131 - м. Луцьк;101,3;2017;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;1;0;0;0;0;0;0;6;2022-06-01;1;Червень 2022;0,219429889;185168,89;6676,282;6998;91352,56;84777,21;0,1096;4635;5898;0,44;0,28;0,217852794;1;8297,81;1;35,47;29912,26;3165,933333;43227,82;31491,94317;1,180096562;1,944341436;0,521108287;0,540023631;231,02;1131;1;0;1;3;1
Маркет 1131 - м. Луцьк;101,3;2017;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;0;1;0;0;0;0;0;7;2022-07-01;1;Липень 2022;0,214747483;185086,52;7439;5612;97611,72;70034,79;0,1185;5066;4776;0,44;0,28;0,233239136;1;11462,73;1;82,35;26590,94;3687,209677;38402,64;35661,75145;1,417670812;1,421012652;0,626974166;0,392795776;-71,49;1131;1;0;1;3;1
Маркет 1131 - м. Луцьк;101,3;2017;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;0;0;1;0;0;0;0;8;2022-08-01;1;Серпень 2022;0,216896549;191870,66;6897;6247;92755,68;77828,15;0,1136;4666;5204;0,45;0,28;0,216793646;1;7958,95;1;91,53;25149,13;2981,741935;38894,96;30055,27097;1,315320414;1,867042558;0,589856224;0,520895905;370,46;1131;1;0;1;3;1
Маркет 1131 - м. Луцьк;101,3;2017;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;0;0;0;1;0;0;0;9;2022-09-01;0;Вересень 2022;0,224062903;180925,18;8174;5314;109805,55;67564,55;0,1337;5389;4612;0,47;0,27;0,285156715;1;5299,32;1;136,59;25482,84;3599,766667;41880,15;36481,8715;1,390002585;1,342869156;0,653091352;0,369168151;-196,5;1131;1;0;1;3;1
Маркет 1131 - м. Луцьк;101,3;2017;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;0;0;0;0;1;0;0;10;2022-10-01;0;Жовтень 2022;0,224304582;199033,94;8528;4879;117178,36;63259,01;0,1377;5730;4276;0,48;0,27;0,285077912;1;4216,18;1;285,83;36973,26;3312,16129;38229,30;33481,97613;1,580938771;1,38148865;0,765523177;0,371344545;816,58;1131;1;0;1;3;1
Маркет 1131 - м. Луцьк;101,3;2017;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;0;0;0;0;0;1;0;11;2022-11-01;0;Листопад 2022;0,21339493;183288,71;7599;3902;103378,79;51732,27;0,1285;5305;3451;0,5;0,26;0,279456165;1;5248,84;1;592,83;37539,59;3073,166667;41654,01;31344,56467;1,252163347;1,217609509;0,620410232;0,319319087;-54,18;1131;1;0;1;3;1
Маркет 1131 - м. Луцьк;101,3;2017;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;0;0;0;0;0;0;1;12;2022-12-01;1;Грудень 2022;0,218332523;187836,85;7703;4154;107042,04;56368,72;0,1276;5294;3551;0,5;0,27;0,284552419;1;5379,93;1;136,74;28705,89;3232,532258;43623,34;32729,84484;1,228530517;1,256251296;0,613443614;0,339906709;-299,16;1131;1;0;1;3;1
Маркет 1131 - м. Луцьк;101,3;2017;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;0;0;0;0;0;0;0;1;2023-01-01;1;Січень 2023;0,230992634;186005,43;6810;4269;95784,36;56698,39;0,1244;4680;3602;0,51;0,27;0,264406421;1;5102,77;1;294,43;25770,65;3126,709677;33688,14;30994,135;1,383374801;1,330091967;0,71030174;0,362990294;-501,03;1131;1;0;1;3;1
Маркет 1131 - м. Луцьк;101,3;2017;01. Фуд сервіс;02. Напої;0;1;2023;1;0;0;0;0;0;0;0;0;0;0;2;2023-02-01;0;Лютий 2023;0,225122244;167781,21;6856;3918;94515,97;51359,99;0,1299;4706;3338;0,51;0,27;0,287889985;1;6072,27;1;474,85;23522,33;3414,775862;39927,23;34749,3731;1,157441686;1,077214253;0,591512331;0,292111996;-561,91;1131;1;0;1;3;1
Маркет 1131 - м. Луцьк;101,3;2017;01. Фуд сервіс;02. Напої;0;1;2023;0;1;0;0;0;0;0;0;0;0;0;3;2023-03-01;0;Березень 2023;0,210229404;207080,32;5896;3782;81880,34;51255,43;0,0953;3936;3112;0,53;0,26;0,20918038;1;4647,76;1;182,55;23055,01;3578,645161;41633,21;36689,98306;0,926260647;1,038635802;0,490019486;0,26642796;-309,17;1131;1;0;1;3;1
Маркет 1131 - м. Луцьк;101,3;2017;01. Фуд сервіс;02. Напої;0;1;2023;0;0;1;0;0;0;0;0;0;0;0;4;2023-04-01;0;Квітень 2023;0,196835996;188425,21;2308;3715;36155,39;51687,98;0,0456;1515;2835;0,53;0,26;0,100823558;1;1253,06;1;127,49;21556,63;3380,433333;31539,65;34139,92767;0,544003757;1,124490959;0,285844522;0,289301561;68,78;1131;1;0;1;3;1
